stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location
1970,DIVISION,AUSTIN,70,235.5,198.9,10/1/12,Weekday,"(41.90179808, -87.77500914)"
1971,DIVISION,MAYFIELD,70,48.6,2.9,10/1/12,Weekday,"(41.90197200, -87.77304200)"
1972,DIVISION,MENARD,70,97.9,18.6,10/1/12,Weekday,"(41.90200900, -87.77061400)"
1973,DIVISION,WALLER,70,57.1,13.5,10/1/12,Weekday,"(41.90204500, -87.76818600)"
1974,DIVISION,CENTRAL,70,292,58.2,10/1/12,Weekday,"(41.90207521, -87.76579558)"
1975,DIVISION,PINE,70,30,6.2,10/1/12,Weekday,"(41.90210200, -87.76393500)"
1976,DIVISION,LONG,70,72.4,21.1,10/1/12,Weekday,"(41.90213300, -87.76103700)"
1977,DIVISION,LOCKWOOD,70,72.9,34,10/1/12,Weekday,"(41.90216100, -87.75834600)"
1979,DIVISION,LECLAIRE,70,68.5,28.9,10/1/12,Weekday,"(41.90221400, -87.75342300)"
1981,DIVISION,LAMON,70,73.3,47.6,10/1/12,Weekday,"(41.90228800, -87.74848400)"
1983,DIVISION,4659 WEST,70,4.3,1.8,10/1/12,Weekday,"(41.90233834, -87.74322769)"
1984,DIVISION,KOLMAR,70,19.3,5.6,10/1/12,Weekday,"(41.90241439, -87.73994301)"
1985,DIVISION,KILBOURN,70,12.6,8.1,10/1/12,Weekday,"(41.90239400, -87.73869300)"
1986,DIVISION,KOSTNER,70,67.6,36,10/1/12,Weekday,"(41.90245300, -87.73623900)"
1987,DIVISION,KILDARE,70,86.5,51.4,10/1/12,Weekday,"(41.90248874, -87.73379543)"
1989,DIVISION,KARLOV,70,31.8,26.9,10/1/12,Weekday,"(41.90256400, -87.72886200)"
1990,DIVISION,PULASKI,70,264.8,230,10/1/12,Weekday,"(41.90259074, -87.72644847)"
1991,DIVISION,SPRINGFIELD,70,43.6,22.2,10/1/12,Weekday,"(41.90262500, -87.72396800)"
1992,DIVISION,HAMLIN,70,95.7,53.2,10/1/12,Weekday,"(41.90265000, -87.72153300)"
1993,DIVISION,GRAND/MONTICELLO,70,137,90.5,10/1/12,Weekday,"(41.90266134, -87.71793507)"
1994,DIVISION,CENTRAL PARK,70,104.5,29.6,10/1/12,Weekday,"(41.90269500, -87.71666200)"
1995,DIVISION,3450 WEST,70,6.8,1.4,10/1/12,Weekday,"(41.90272200, -87.71318300)"
1996,DIVISION,HOMAN,70,166.6,161.3,10/1/12,Weekday,"(41.90270898, -87.71186357)"
1997,DIVISION,SPAULDING,70,97.7,38.6,10/1/12,Weekday,"(41.90275400, -87.70945200)"
2000,DIVISION,RICHMOND,70,36.2,23.9,10/1/12,Weekday,"(41.90283200, -87.70067400)"
2001,DIVISION,FRANCISCO,70,29.7,67.7,10/1/12,Weekday,"(41.90284200, -87.69946100)"
2003,DIVISION,WASHTENAW,70,118.3,58.5,10/1/12,Weekday,"(41.90288800, -87.69452700)"
2004,DIVISION,ROCKWELL,70,194.5,55.1,10/1/12,Weekday,"(41.90294718, -87.69198388)"
2005,DIVISION,CAMPBELL,70,96.8,60.3,10/1/12,Weekday,"(41.90293582, -87.68964098)"
2007,DIVISION,OAKLEY,70,93.8,89.1,10/1/12,Weekday,"(41.90301382, -87.68472198)"
2009,DIVISION,HOYNE,70,75.7,27.2,10/1/12,Weekday,"(41.90309482, -87.67984498)"
2011,DIVISION,WOLCOTT,70,69.2,38.8,10/1/12,Weekday,"(41.90312545, -87.67488625)"
2013,DIVISION,PAULINA,70,36.9,39.2,10/1/12,Weekday,"(41.90319645, -87.67049225)"
2014,DIVISION,ASHLAND,70,480.7,972.5,10/1/12,Weekday,"(41.90323700, -87.66769294)"
2020,DIVISION,ELSTON,70,8.8,16.4,10/1/12,Weekday,"(41.90339342, -87.65839127)"
2022,DIVISION,CHERRY,70,19.8,72.5,10/1/12,Weekday,"(41.90347183, -87.65423416)"
2028,DIVISION,LARRABEE,70,64.4,71.8,10/1/12,Weekday,"(41.90362586, -87.64368981)"
2029,DIVISION,SCOTT/CLEVELAND,70,43.7,123.3,10/1/12,Weekday,"(41.90363017, -87.64123396)"
2030,DIVISION,CLYBOURN,70,65.3,127.7,10/1/12,Weekday,"(41.90366816, -87.63900296)"
2032,DIVISION,311 WEST,70,6.9,16.5,10/1/12,Weekday,"(41.90375329, -87.63603037)"
2033,DIVISION,WELLS,70,4.7,140.1,10/1/12,Weekday,"(41.90378504, -87.63465985)"
2034,DIVISION,LASALLE,70,9.5,866.4,10/1/12,Weekday,"(41.90380272, -87.63314459)"
2041,DIVISION,300 WEST,70,42,11.3,10/1/12,Weekday,"(41.90389726, -87.63655799)"
2042,DIVISION,SEDGWICK,"11,70",224.6,113.9,10/1/12,Weekday,"(41.90385300, -87.63820800)"
2043,DIVISION,CLYBOURN,70,112.5,82.8,10/1/12,Weekday,"(41.90383100, -87.64001700)"
2045,DIVISION,LARRABEE,70,64.8,48.1,10/1/12,Weekday,"(41.90378370, -87.64350510)"
2048,DIVISION,HALSTED,70,159.9,67.4,10/1/12,Weekday,"(41.90371153, -87.64798994)"
2051,DIVISION,CHERRY,70,28.1,20.5,10/1/12,Weekday,"(41.90362896, -87.65405090)"
2053,DIVISION,ELSTON,70,7,9.8,10/1/12,Weekday,"(41.90357546, -87.65893931)"
2055,DIVISION,NOBLE,70,23.5,51.8,10/1/12,Weekday,"(41.90350565, -87.66248308)"
2056,DIVISION,CLEAVER,70,26.8,50.4,10/1/12,Weekday,"(41.90349775, -87.66373152)"
2059,DIVISION,ASHLAND,70,927.1,467.1,10/1/12,Weekday,"(41.90344877, -87.66729040)"
2060,DIVISION,PAULINA,70,69.9,35.9,10/1/12,Weekday,"(41.90338307, -87.67030504)"
2061,DIVISION,WOOD,70,34.3,43.6,10/1/12,Weekday,"(41.90331550, -87.67217978)"
2062,DIVISION,WOLCOTT,70,41.9,52.3,10/1/12,Weekday,"(41.90333323, -87.67463211)"
2063,DIVISION,DAMEN,70,147.6,128.5,10/1/12,Weekday,"(41.90327154, -87.67692174)"
2064,DIVISION,HOYNE,70,15.4,49,10/1/12,Weekday,"(41.90328215, -87.67949289)"
2065,DIVISION,LEAVITT,70,44.2,111.2,10/1/12,Weekday,"(41.90320140, -87.68203722)"
2066,DIVISION,OAKLEY,70,87.4,111.3,10/1/12,Weekday,"(41.90316398, -87.68438831)"
2068,DIVISION,CAMPBELL,70,34.8,82.5,10/1/12,Weekday,"(41.90299500, -87.68929000)"
2069,DIVISION,ROCKWELL,70,56,156.8,10/1/12,Weekday,"(41.90299500, -87.69168900)"
2070,DIVISION,WASHTENAW,70,64,160.4,10/1/12,Weekday,"(41.90299500, -87.69419000)"
2072,DIVISION,FRANCISCO,70,33.9,36.7,10/1/12,Weekday,"(41.90297207, -87.69941577)"
2073,DIVISION,RICHMOND,70,9.8,21.7,10/1/12,Weekday,"(41.90297307, -87.70061678)"
2074,DIVISION,HUMBOLDT,70,9.6,15.9,10/1/12,Weekday,"(41.90294545, -87.70215669)"
2075,DIVISION,KEDZIE,70,50.2,146.8,10/1/12,Weekday,"(41.90298545, -87.70689218)"
2076,DIVISION,SPAULDING,70,24.4,103.6,10/1/12,Weekday,"(41.90288135, -87.70903742)"
2078,DIVISION,3450 WEST,70,1.1,2.9,10/1/12,Weekday,"(41.90282673, -87.71305611)"
2079,DIVISION,CENTRAL PARK,70,38.2,137.5,10/1/12,Weekday,"(41.90284885, -87.71634819)"
2081,DIVISION,HAMLIN,70,50.1,100.2,10/1/12,Weekday,"(41.90279635, -87.72131910)"
2082,DIVISION,SPRINGFIELD,70,15.9,50.7,10/1/12,Weekday,"(41.90280284, -87.72389793)"
2083,DIVISION,PULASKI,70,221.2,278.3,10/1/12,Weekday,"(41.90274481, -87.72609819)"
2084,DIVISION,KARLOV,70,41,40.6,10/1/12,Weekday,"(41.90266606, -87.72862443)"
2085,DIVISION,KEELER,70,53.6,106.2,10/1/12,Weekday,"(41.90267395, -87.73110472)"
2086,DIVISION,KILDARE,70,38.7,75.5,10/1/12,Weekday,"(41.90262754, -87.73357324)"
2087,DIVISION,KOSTNER,70,29.9,73.2,10/1/12,Weekday,"(41.90255370, -87.73603618)"
2089,DIVISION,KOLMAR,70,4.5,15.3,10/1/12,Weekday,"(41.90248194, -87.73993205)"
2090,DIVISION,4659 WEST,70,3,33.1,10/1/12,Weekday,"(41.90245701, -87.74353467)"
2092,DIVISION,LAMON,70,22,68,10/1/12,Weekday,"(41.90238330, -87.74834324)"
2093,DIVISION,LAVERGNE,70,56.2,109.9,10/1/12,Weekday,"(41.90235842, -87.75075855)"
2094,DIVISION,LECLAIRE,70,22.2,92.8,10/1/12,Weekday,"(41.90229953, -87.75320140)"
2096,DIVISION,LOCKWOOD,70,21.9,71.9,10/1/12,Weekday,"(41.90230266, -87.75813563)"
2097,DIVISION,LONG,70,19.7,80.5,10/1/12,Weekday,"(41.90224466, -87.76077625)"
2098,DIVISION,PINE,70,3.7,28.2,10/1/12,Weekday,"(41.90225121, -87.76363790)"
2099,DIVISION,CENTRAL,70,35.2,247.8,10/1/12,Weekday,"(41.90221424, -87.76552529)"
2100,DIVISION,WALLER,70,6.3,52,10/1/12,Weekday,"(41.90223708, -87.76801816)"
2101,DIVISION,MENARD,70,8.1,104,10/1/12,Weekday,"(41.90213607, -87.77042117)"
2102,DIVISION,MAYFIELD,70,1.6,57,10/1/12,Weekday,"(41.90215350, -87.77280528)"
2103,CHICAGO STATE UNIVERSITY,TERMINAL,"3,4",501,451.6,10/1/12,Weekday,"(41.72106800, -87.60889800)"
2104,95TH STREET,EBERHART,"3,N5,95E,111",74.6,19.2,10/1/12,Weekday,"(41.72205300, -87.61153700)"
2105,95TH STREET,KING DRIVE,"3,N5,95E,100,111",906,300.8,10/1/12,Weekday,"(41.72199700, -87.61396700)"
2106,KING DRIVE,94TH STREET,3,27.9,3,10/1/12,Weekday,"(41.72376249, -87.61402729)"
2107,KING DRIVE,93RD STREET,3,44.6,10.8,10/1/12,Weekday,"(41.72565516, -87.61406944)"
2108,KING DRIVE,BURNSIDE,3,21.6,9.7,10/1/12,Weekday,"(41.72696975, -87.61418333)"
2109,KING DRIVE,91ST STREET,3,66.2,16.1,10/1/12,Weekday,"(41.72925462, -87.61424202)"
2110,KING DRIVE,90TH STREET,3,54.7,12.9,10/1/12,Weekday,"(41.73110858, -87.61427778)"
2111,KING DRIVE,89TH STREET,3,24.6,11.1,10/1/12,Weekday,"(41.73291483, -87.61428041)"
2112,KING DRIVE,88TH STREET,3,17.4,14.9,10/1/12,Weekday,"(41.73469183, -87.61433041)"
2113,KING DRIVE,87TH STREET,3,471.1,104.4,10/1/12,Weekday,"(41.73668187, -87.61446243)"
2114,KING DRIVE,86TH STREET,3,17.3,2.1,10/1/12,Weekday,"(41.73836733, -87.61440562)"
2115,KING DRIVE,85TH STREET,3,21.7,7.6,10/1/12,Weekday,"(41.74020933, -87.61447162)"
2116,KING DRIVE,84TH STREET,3,31,20.8,10/1/12,Weekday,"(41.74210033, -87.61450062)"
2117,KING DRIVE,83RD STREET,3,120,57.9,10/1/12,Weekday,"(41.74387880, -87.61451473)"
2118,KING DRIVE,82ND STREET,3,57,22.9,10/1/12,Weekday,"(41.74574804, -87.61461065)"
2119,KING DRIVE,81ST STREET,3,70.7,40,10/1/12,Weekday,"(41.74762714, -87.61480430)"
2120,KING DRIVE,80TH STREET,3,35.6,49.9,10/1/12,Weekday,"(41.74937887, -87.61483506)"
2121,KING DRIVE,79TH STREET,3,881.3,290.8,10/1/12,Weekday,"(41.75130653, -87.61487151)"
2122,KING DRIVE,78TH STREET,3,27.3,13,10/1/12,Weekday,"(41.75307525, -87.61490543)"
2123,KING DRIVE,77TH STREET,3,26.5,21.1,10/1/12,Weekday,"(41.75483533, -87.61483660)"
2124,KING DRIVE,76TH STREET,3,49.1,49.7,10/1/12,Weekday,"(41.75667433, -87.61492821)"
2125,KING DRIVE,75TH STREET,3,390.1,138.7,10/1/12,Weekday,"(41.75859759, -87.61503502)"
2126,KING DRIVE,74TH STREET,3,48.1,28.7,10/1/12,Weekday,"(41.76039666, -87.61510930)"
2128,KING DRIVE,72ND STREET,3,38.7,57.8,10/1/12,Weekday,"(41.76402902, -87.61517539)"
2129,KING DRIVE,71ST STREET,3,408.3,191.1,10/1/12,Weekday,"(41.76583161, -87.61513160)"
2130,KING DRIVE,70TH STREET,3,35.3,40.1,10/1/12,Weekday,"(41.76766046, -87.61515333)"
2131,KING DRIVE,69TH STREET,3,380.5,160.7,10/1/12,Weekday,"(41.76947227, -87.61527724)"
2132,KING DRIVE,ANTHONY,3,14.4,7.3,10/1/12,Weekday,"(41.77045300, -87.61531500)"
2133,KING DRIVE,SOUTH CHICAGO/MARQUETTE,3,10.7,15.1,10/1/12,Weekday,"(41.77264422, -87.61535102)"
2134,KING DRIVE,MARQUETTE RD,3,38.1,19.6,10/1/12,Weekday,"(41.77313773, -87.61536335)"
2135,KING DRIVE,66TH STREET,3,73.3,72.2,10/1/12,Weekday,"(41.77497052, -87.61540220)"
2136,KING DRIVE,65TH STREET,3,61.3,80.9,10/1/12,Weekday,"(41.77670993, -87.61545318)"
2137,KING DRIVE,64TH STREET,3,71,142.9,10/1/12,Weekday,"(41.77830700, -87.61549700)"
2138,KING DRIVE,63RD STREET,3,468.8,465.1,10/1/12,Weekday,"(41.78043717, -87.61553790)"
2139,KING DRIVE,62ND STREET,3,35.7,66,10/1/12,Weekday,"(41.78223058, -87.61559901)"
2140,KING DRIVE,61ST STREET,3,165.1,161.2,10/1/12,Weekday,"(41.78404971, -87.61564046)"
2141,KING DRIVE,60TH STREET,3,86.2,79.8,10/1/12,Weekday,"(41.78562517, -87.61568212)"
2142,KING DRIVE,59TH STREET,3,77,54.5,10/1/12,Weekday,"(41.78765716, -87.61570617)"
2143,KING DRIVE,58TH STREET,3,38.5,56.4,10/1/12,Weekday,"(41.78930657, -87.61576468)"
2145,KING DRIVE,56TH STREET,3,20,57.9,10/1/12,Weekday,"(41.79311100, -87.61586856)"
2146,KING DRIVE,GARFIELD (south leg),3,178.5,192.4,10/1/12,Weekday,"(41.79440222, -87.61589864)"
2147,KING DRIVE,GARFIELD (north leg),3,38.1,65.7,10/1/12,Weekday,"(41.79502276, -87.61591469)"
2148,KING DRIVE,54TH STREET,3,4.5,10.3,10/1/12,Weekday,"(41.79680469, -87.61596134)"
2149,KING DRIVE,53RD STREET,3,26.5,38.6,10/1/12,Weekday,"(41.79841670, -87.61598235)"
2150,KING DRIVE,5200 SOUTH,3,9.2,40.7,10/1/12,Weekday,"(41.80025437, -87.61604759)"
2151,KING DRIVE,51ST STREET,3,212.3,299.7,10/1/12,Weekday,"(41.80235874, -87.61601051)"
2152,KING DRIVE,50TH STREET,3,25.2,31.6,10/1/12,Weekday,"(41.80407822, -87.61631577)"
2153,KING DRIVE,49TH STREET,3,69,70.8,10/1/12,Weekday,"(41.80585460, -87.61637553)"
2154,KING DRIVE,48TH STREET,3,43,90.2,10/1/12,Weekday,"(41.80777121, -87.61642803)"
2155,KING DRIVE,47TH STREET,3,255.4,234.5,10/1/12,Weekday,"(41.80962729, -87.61649665)"
2156,KING DRIVE,46TH STREET,3,22.7,34,10/1/12,Weekday,"(41.81138116, -87.61654358)"
2157,KING DRIVE,45TH STREET,3,53.8,62.1,10/1/12,Weekday,"(41.81317238, -87.61650870)"
2158,KING DRIVE,44TH STREET,3,25.6,55.1,10/1/12,Weekday,"(41.81496273, -87.61661867)"
2159,KING DRIVE,43RD STREET,3,137.7,157.1,10/1/12,Weekday,"(41.81688041, -87.61648491)"
2160,KING DRIVE,42ND STREET,3,75.9,91.9,10/1/12,Weekday,"(41.81860785, -87.61672639)"
2161,KING DRIVE,41ST STREET,3,131.7,131.6,10/1/12,Weekday,"(41.82041816, -87.61675720)"
2162,KING DRIVE,OAKWOOD BOULEVARD,3,46.2,83.3,10/1/12,Weekday,"(41.82257374, -87.61683996)"
2163,KING DRIVE,PERSHING,3,94,165,10/1/12,Weekday,"(41.82393953, -87.61689837)"
2164,KING DRIVE,38TH STREET,3,47.1,64.1,10/1/12,Weekday,"(41.82573553, -87.61692978)"
2165,KING DRIVE,37TH STREET,3,31.8,58.5,10/1/12,Weekday,"(41.82763581, -87.61695741)"
2166,KING DRIVE,3600 SOUTH,3,13.4,46.1,10/1/12,Weekday,"(41.82919999, -87.61700791)"
2167,KING DRIVE,35TH STREET,3,338.5,524.4,10/1/12,Weekday,"(41.83146567, -87.61685334)"
2168,KING DRIVE,33RD PLACE,3,74.5,41.1,10/1/12,Weekday,"(41.83348500, -87.61690200)"
2169,KING DRIVE,33RD STREET,3,185.9,47.4,10/1/12,Weekday,"(41.83494990, -87.61693354)"
2170,KING DRIVE,32ND STREET,3,145.4,56.1,10/1/12,Weekday,"(41.83678366, -87.61696608)"
2171,KING DRIVE,31ST STREET,3,44.4,34.5,10/1/12,Weekday,"(41.83829420, -87.61702818)"
2178,KING DRIVE,30TH STREET,3,257.8,441.7,10/1/12,Weekday,"(41.83972500, -87.61707700)"
2179,KING DRIVE,29TH STREET,3,228.7,77.6,10/1/12,Weekday,"(41.84229000, -87.61717000)"
2180,KING DRIVE,2800 SOUTH,3,97.4,48.6,10/1/12,Weekday,"(41.84335000, -87.61713000)"
2181,KING DRIVE,26TH STREET,3,127.1,246.8,10/1/12,Weekday,"(41.84550800, -87.61722000)"
2185,CERMAK,PRAIRIE,"3,21,129",94.3,52.9,10/1/12,Weekday,"(41.85302574, -87.62049885)"
2188,MICHIGAN,MADISON,"3,4,6,26,143",300.3,1508.5,10/1/12,Weekday,"(41.88236700, -87.62420500)"
2192,KING DRIVE,McCORMICK SQ (2300 S),"3,21,129",183.9,613.8,10/1/12,Weekday,"(41.85107858, -87.61905320)"
2193,KING DRIVE,25TH STREET,"3,21",83.7,244.7,10/1/12,Weekday,"(41.84731907, -87.61781643)"
2194,KING DRIVE,26TH STREET,3,213.3,133.3,10/1/12,Weekday,"(41.84545476, -87.61776811)"
2195,KING DRIVE,2800 SOUTH,3,45.1,195,10/1/12,Weekday,"(41.84336389, -87.61771555)"
2196,KING DRIVE,29TH STREET,3,103.8,201.4,10/1/12,Weekday,"(41.84186739, -87.61764714)"
2197,KING DRIVE,3000 SOUTH,3,142.7,275.3,10/1/12,Weekday,"(41.84023996, -87.61758092)"
2198,KING DRIVE,31ST STREET,3,64.5,61.5,10/1/12,Weekday,"(41.83854292, -87.61755622)"
2199,KING DRIVE,32ND STREET,3,49.2,187.1,10/1/12,Weekday,"(41.83630773, -87.61754018)"
2201,KING DRIVE,3400 SOUTH,3,112.3,149.7,10/1/12,Weekday,"(41.83253785, -87.61746610)"
2202,KING DRIVE,35TH STREET,3,584.8,243.9,10/1/12,Weekday,"(41.83084567, -87.61741358)"
2203,KING DRIVE,3600 SOUTH,3,11.3,15.5,10/1/12,Weekday,"(41.82927065, -87.61717657)"
2204,KING DRIVE,37TH STREET,3,82.8,47.2,10/1/12,Weekday,"(41.82740376, -87.61717809)"
2205,KING DRIVE,38TH STREET,3,53.3,74.4,10/1/12,Weekday,"(41.82553915, -87.61714167)"
2206,KING DRIVE,PERSHING,3,231.7,128.7,10/1/12,Weekday,"(41.82365603, -87.61711039)"
2207,KING DRIVE,OAKWOOD BOULEVARD,3,1.8,15.5,10/1/12,Weekday,"(41.82260008, -87.61703619)"
2208,KING DRIVE,41ST STREET,3,162,198.9,10/1/12,Weekday,"(41.82005980, -87.61701276)"
2209,KING DRIVE,42ND STREET,3,52.4,76.3,10/1/12,Weekday,"(41.81827619, -87.61694565)"
2210,KING DRIVE,43RD STREET,3,203.5,112.5,10/1/12,Weekday,"(41.81650831, -87.61691282)"
2211,KING DRIVE,44TH STREET,3,26.4,45.7,10/1/12,Weekday,"(41.81470626, -87.61685402)"
2212,KING DRIVE,45TH STREET,3,53,71,10/1/12,Weekday,"(41.81288125, -87.61680180)"
2213,KING DRIVE,46TH STREET,3,27.4,81.1,10/1/12,Weekday,"(41.81104699, -87.61674851)"
2214,KING DRIVE,47TH STREET,3,301.4,199.8,10/1/12,Weekday,"(41.80916407, -87.61668200)"
2215,KING DRIVE,48TH STREET,3,39.8,57.7,10/1/12,Weekday,"(41.80733678, -87.61662498)"
2216,KING DRIVE,49TH STREET,3,61.8,71.4,10/1/12,Weekday,"(41.80558710, -87.61659074)"
2217,KING DRIVE,50TH STREET,3,20.3,84.4,10/1/12,Weekday,"(41.80371626, -87.61655690)"
2218,KING DRIVE,51ST STREET,3,303.9,180.1,10/1/12,Weekday,"(41.80186828, -87.61623402)"
2219,KING DRIVE,5200 SOUTH,3,7.7,18,10/1/12,Weekday,"(41.80039494, -87.61621334)"
2220,KING DRIVE,53RD STREET,3,37.7,36.3,10/1/12,Weekday,"(41.79825770, -87.61613880)"
2221,KING DRIVE,54TH STREET,3,2.7,6.2,10/1/12,Weekday,"(41.79647281, -87.61609498)"
2222,KING DRIVE,GARFIELD (north leg),3,83.7,158.5,10/1/12,Weekday,"(41.79489548, -87.61605219)"
2223,KING DRIVE,GARFIELD (south leg),3,223.7,56.2,10/1/12,Weekday,"(41.79422663, -87.61603596)"
2224,KING DRIVE,56TH STREET,3,47.7,34.7,10/1/12,Weekday,"(41.79278700, -87.61598300)"
2225,KING DRIVE,57TH STREET,3,30.9,35.3,10/1/12,Weekday,"(41.79099336, -87.61595747)"
2226,KING DRIVE,58TH STREET,3,51.1,46.9,10/1/12,Weekday,"(41.78919883, -87.61585296)"
2227,KING DRIVE,59TH STREET,3,40,71.9,10/1/12,Weekday,"(41.78737183, -87.61583896)"
2228,KING DRIVE,60TH STREET,3,88.4,132.8,10/1/12,Weekday,"(41.78577395, -87.61583388)"
2229,KING DRIVE,61ST STREET,"3,N4",151.4,149.4,10/1/12,Weekday,"(41.78366680, -87.61578456)"
2230,KING DRIVE,62ND STREET,"3,N4",26.4,42,10/1/12,Weekday,"(41.78191700, -87.61573300)"
2232,KING DRIVE,64TH STREET,3,97.4,89.4,10/1/12,Weekday,"(41.77813800, -87.61566700)"
2233,KING DRIVE,65TH STREET,3,71.9,70.3,10/1/12,Weekday,"(41.77638800, -87.61562000)"
2234,KING DRIVE,66TH STREET,3,64.4,79.3,10/1/12,Weekday,"(41.77463300, -87.61556200)"
2235,KING DRIVE,MARQUETTE RD,3,21.2,45.8,10/1/12,Weekday,"(41.77304916, -87.61554562)"
2236,KING DRIVE,MARQUETTE RD/S. CHICAGO,3,8.1,3.2,10/1/12,Weekday,"(41.77265380, -87.61553488)"
2237,KING DRIVE,ANTHONY,3,6.4,32.2,10/1/12,Weekday,"(41.77053367, -87.61547010)"
2238,KING DRIVE,69TH STREET,3,145.1,353.1,10/1/12,Weekday,"(41.76942587, -87.61543993)"
2239,KING DRIVE,70TH STREET,3,21.8,77.2,10/1/12,Weekday,"(41.76748924, -87.61535613)"
2240,KING DRIVE,71ST STREET,3,216.7,348.4,10/1/12,Weekday,"(41.76556200, -87.61532300)"
2241,KING DRIVE,72ND STREET,3,28,52.5,10/1/12,Weekday,"(41.76374987, -87.61532558)"
2242,KING DRIVE,73RD STREET,3,36.2,65.9,10/1/12,Weekday,"(41.76189735, -87.61528649)"
2243,KING DRIVE,74TH STREET,3,25.9,163.9,10/1/12,Weekday,"(41.76009709, -87.61525474)"
2244,KING DRIVE,75TH STREET,3,145.2,279.3,10/1/12,Weekday,"(41.75815699, -87.61520744)"
2245,KING DRIVE,76TH STREET,3,30.2,49.1,10/1/12,Weekday,"(41.75647224, -87.61517512)"
2246,KING DRIVE,77TH STREET,3,12.4,32.7,10/1/12,Weekday,"(41.75464778, -87.61510647)"
2247,KING DRIVE,78TH STREET,3,35.4,305.1,10/1/12,Weekday,"(41.75280187, -87.61509273)"
2249,KING DRIVE,80TH STREET,3,19.1,42.3,10/1/12,Weekday,"(41.74945300, -87.61496300)"
2250,KING DRIVE,81ST STREET,3,33.7,65.2,10/1/12,Weekday,"(41.74733349, -87.61494069)"
2251,KING DRIVE,82ND STREET,3,19.6,73.2,10/1/12,Weekday,"(41.74550470, -87.61488309)"
2252,KING DRIVE,83RD STREET,3,48.5,101.2,10/1/12,Weekday,"(41.74375924, -87.61477092)"
2253,KING DRIVE,84TH STREET,3,8.1,38.6,10/1/12,Weekday,"(41.74186140, -87.61474956)"
2254,KING DRIVE,85TH STREET,3,6.8,21.7,10/1/12,Weekday,"(41.74005672, -87.61472742)"
2255,KING DRIVE,86TH STREET,3,4.9,106.5,10/1/12,Weekday,"(41.73824683, -87.61467891)"
2256,KING DRIVE,87TH STREET,3,129.5,318.3,10/1/12,Weekday,"(41.73634176, -87.61459115)"
2257,KING DRIVE,88TH STREET,3,5.5,25,10/1/12,Weekday,"(41.73454125, -87.61453068)"
2258,KING DRIVE,89TH STREET,3,9.1,40,10/1/12,Weekday,"(41.73271325, -87.61449667)"
2259,KING DRIVE,90TH STREET,3,9.1,52.6,10/1/12,Weekday,"(41.73096625, -87.61445367)"
2260,KING DRIVE,91ST STREET,3,10.5,56.6,10/1/12,Weekday,"(41.72916295, -87.61437235)"
2261,KING DRIVE,BURNSIDE,3,4.6,24.2,10/1/12,Weekday,"(41.72688798, -87.61434405)"
2262,KING DRIVE,93RD STREET,3,6.7,45.3,10/1/12,Weekday,"(41.72542798, -87.61428405)"
2263,KING DRIVE,94TH STREET,3,1.2,40.6,10/1/12,Weekday,"(41.72349998, -87.61422905)"
2264,95TH STREET,KING DRIVE,3,10.1,582.8,10/1/12,Weekday,"(41.72179669, -87.61366877)"
2265,95TH STREET,EBERHART,"3,N5,95E,111",32.4,121,10/1/12,Weekday,"(41.72186175, -87.61183041)"
2266,95TH STREET,ST. LAWRENCE,"3,N5,95E,100,111",131.1,159.4,10/1/12,Weekday,"(41.72188700, -87.60956300)"
2268,STATE,94TH STREET,29,34.2,1.1,10/1/12,Weekday,"(41.72346061, -87.62371795)"
2269,STATE,93RD STREET,29,53.3,14.1,10/1/12,Weekday,"(41.72528861, -87.62376795)"
2270,STATE,92ND STREET,29,32.2,16.2,10/1/12,Weekday,"(41.72712880, -87.62381542)"
2271,STATE,91ST STREET,29,77.8,35.4,10/1/12,Weekday,"(41.72890080, -87.62387242)"
2273,STATE,89TH STREET,29,8.1,4.9,10/1/12,Weekday,"(41.73260830, -87.62397314)"
2274,STATE,88TH STREET,29,1.8,4.6,10/1/12,Weekday,"(41.73441964, -87.62402799)"
2276,STATE,86TH STREET,29,11.9,9.4,10/1/12,Weekday,"(41.73807321, -87.62400593)"
2277,STATE,85TH STREET,29,11,15.4,10/1/12,Weekday,"(41.73993591, -87.62416139)"
2278,STATE,84TH STREET,29,5.3,9.4,10/1/12,Weekday,"(41.74174091, -87.62420639)"
2279,STATE,83RD STREET,29,73.8,57.4,10/1/12,Weekday,"(41.74349300, -87.62427200)"
2280,STATE,8237 SOUTH,29,7.2,1.7,10/1/12,Weekday,"(41.74452156, -87.62428239)"
2281,STATE,82ND STREET,29,10.6,11.1,10/1/12,Weekday,"(41.74531700, -87.62433800)"
2282,STATE,81ST STREET,29,6.1,4.9,10/1/12,Weekday,"(41.74717500, -87.62438000)"
2283,STATE,80TH STREET,29,5.5,22.1,10/1/12,Weekday,"(41.74898200, -87.62442500)"
2285,STATE,78TH STREET,"29,75",12.4,8.3,10/1/12,Weekday,"(41.75262000, -87.62454800)"
2287,STATE,76TH STREET,"29,75",28.9,53.1,10/1/12,Weekday,"(41.75626700, -87.62461000)"
2288,STATE,75TH STREET,"29,75",315.2,164.2,10/1/12,Weekday,"(41.75800300, -87.62465500)"
2289,STATE,74TH STREET,29,22.8,21.9,10/1/12,Weekday,"(41.75989300, -87.62469500)"
2291,STATE,72ND STREET,29,2.2,7.3,10/1/12,Weekday,"(41.76355200, -87.62478200)"
